date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm
2024-07-03,Johar Town,-999.0,35.6,51.8,0.97,1.4
2023-08-01,Johar Town,27.5,32.0,58.2,2.99,0.0
2024-04-07,Gulberg,93.5,22.4,49.3,4.59,0.0
2023-04-22,DHA,24.1,29.5,39.4,6.84,0.0
2023-03-03,Township,140.3,16.8,44.3,0.67,0.0
2024-05-19,Gulberg,41.8,33.3,27.1,4.23,0.0
2023-11-05,Gulberg,108.9,20.9,66.6,1.09,0.0
2024-11-28,DHA,146.2,17.5,73.5,1.64,0.0
2023-12-30,Gulberg,161.8,16.6,62.7,2.52,0.0
2024-08-02,Gulberg,22.8,38.4,67.9,1.46,21.2
2023-04-16,Gulberg,65.9,21.8,26.1,3.7,0.0
2023-09-01,DHA,56.1,31.0,65.5,1.17,0.0
2024-09-18,Johar Town,106.8,24.9,75.4,2.24,0.0
2024-02-06,Township,123.4,15.7,50.4,5.06,1.7
2024-05-22,Gulberg,55.8,36.3,46.1,6.95,0.0
2024-12-01,Walled City,-999.0,15.6,80.2,1.37,0.0
2023-10-08,Township,100.6,25.6,81.9,1.76,0.0
2023-04-16,Walled City,117.4,23.2,35.7,1.72,1.5
2023-08-04, Township ,43.8,34.1,51.1,5.59,5.8
2023-11-15,DHA,90.5,21.2,,4.45,0.0
2023-12-17,DHA,120.1,12.4,65.8,0.7,0.0
2024-07-11,DHA,17.2,36.4,47.4,2.95,0.0
2024-08-28,Township,86.5,29.9,62.3,3.77,0.0
2023-05-02,Johar Town,49.4,31.2,41.4,3.63,0.0
2024-01-31,DHA,100.3,21.7,44.5,9.81,0.0
2024-01-18,Johar Town,145.0,7.5,63.0,3.02,1.3
2024-04-07,Walled City,127.8,22.8,31.2,3.75,0.0
2023-07-08,Gulberg,,37.1,39.4,5.96,0.7
2023-02-04,Johar Town,140.4,17.1,46.9,2.66,0.0
2023-02-15,Walled City,146.8,15.8,48.0,2.86,0.0
2024-01-14,Johar Town,133.8,13.6,48.9,3.39,0.0
2023-11-05,Johar Town,84.6,16.3,66.7,3.5,0.0
2024-10-08,Walled City,,23.6,70.5,5.73,0.0
2024-08-21,Walled City,69.5,31.7,87.3,4.56,0.0
2024-12-27, DHA ,150.0,14.3,61.6,1.37,0.0
2024-12-11,Johar Town,158.3,11.0,71.1,1.45,0.3
2023-06-08,Walled City,23.4,31.0,31.3,2.27,14.0
2024-03-17,DHA,98.3,19.3,24.3,2.22,0.0
2023-09-03,Township,82.2,33.3,63.9,0.86,0.0
2024-01-02,Gulberg,121.4,7.3,53.7,6.13,0.0
2023-09-03,DHA,29.7,29.3,,2.66,0.0
2024-12-15,Walled City,162.1,14.3,57.3,1.49,0.0
2023-01-29,Johar Town,147.4,13.4,50.1,1.46,0.0
2023-05-12,Township,,29.2,28.3,5.27,0.0
2024-03-18,Township,128.9,21.6,31.6,1.19,0.0
2023-07-09,DHA,8.0,36.5,60.2,1.31,0.0
2024-09-01,Township,42.1,27.1,71.5,1.68,0.0
2023-10-09,Gulberg,81.7,22.7,69.4,3.67,0.0
2023-02-17,DHA,107.8,7.3,43.1,1.75,0.0
2023-05-30,Walled City,69.2,33.4,33.9,3.14,0.0
2024-01-20,Township,129.9,10.5,50.1,9.49,1.2
2023-12-20,GULBERG,164.0,15.4,76.6,3.48,0.0
2023-10-31,Township,117.3,16.9,70.8,0.76,0.0
2024-07-04,Walled City,61.0,33.3,47.4,1.13,0.0
2023-01-01,Township,154.7,9.8,70.2,4.94,0.0
2024-12-15,Township,156.0,15.7,54.8,0.56,0.1
2024-12-03,Gulberg,157.9,15.5,62.3,3.34,0.0
2024-10-19,Walled City,-999.0,21.5,96.9,9.2,0.0
2023-01-01,Walled City,172.2,10.1,65.7,3.75,0.9
2023-10-22,Walled City,112.1,27.1,82.0,4.33,0.0
2023-06-10,Gulberg,8.0,33.9,40.4,8.25,0.0
2024-05-05,Walled City,64.2,28.0,31.6,7.24,0.0
2024-01-04,DHA,97.8,9.3,45.1,4.35,0.0
2023-08-14,Johar Town,43.8,33.1,69.2,3.59,0.6
2023-09-08,Johar Town,47.7,29.0,61.9,3.46,0.0
2023-08-05,DHA,38.4,34.2,70.7,0.29,0.0
2024-02-11,Township,162.3,15.0,38.7,2.29,0.0
2024-10-16,Township,65.9,25.5,52.8,8.09,0.0
2024-04-12,Township,100.7,22.4,28.5,2.83,0.0
2024-03-06,Johar Town,148.7,15.4,46.2,1.91,0.0
2024-05-16,Gulberg,64.8,32.4,42.0,1.3,0.0
2024-08-01,DHA,8.0,37.1,67.9,2.54,21.7
2023-01-18,Walled City,173.3,14.3,59.6,1.43,0.0
2023-06-12,Gulberg,12.6,34.3,43.1,8.03,0.0
2024-12-20,WALLED CITY,169.7,9.9,76.8,3.68,0.0
2024-06-28,Walled City,72.3,36.2,49.6,1.75,0.0
2023-07-09,Walled City,67.6,36.3,58.6,1.46,2.9
2023-07-05,Gulberg,42.2,34.0,41.0,1.13,0.0
2024-04-04,Gulberg,88.1,20.3,32.9,2.89,0.0
2024-12-02,Walled City,184.9,18.2,,2.52,0.0
2023-06-07,Johar Town,38.6,29.6,28.9,5.27,0.0
2023-10-04,Township,103.1,22.5,79.6,2.53,0.0
2023-10-05,Township,95.1,21.1,78.8,1.16,0.0
2024-10-22,Johar Town,111.2,18.9,78.3,2.03,0.0
2024-10-21,Johar Town,83.6,22.2,71.3,4.18,0.0
2024-08-10,Johar Town,30.9,38.3,57.7,3.38,4.1
2024-02-09,Walled City,172.5,15.3,55.2,3.22,0.0
2023-02-13,Johar Town,124.5,12.9,51.3,3.57,0.0
2024-07-10,Township,55.5,29.4,56.0,2.68,0.7
2024-01-04,Gulberg,129.8,14.5,49.0,0.49,0.0
2024-03-13,Township,93.2,17.2,38.9,8.94,0.0
2024-11-02,Township,87.3,20.2,60.3,8.07,0.0
2024-02-13,DHA,124.1,15.7,43.3,2.03,0.0
2024-08-10,Township,12.3,39.5,51.2,8.55,0.0
2024-05-08,Gulberg,30.5,26.2,37.5,7.73,0.0
2023-08-20,Gulberg,24.5,35.1,53.5,2.78,0.1
2024-01-27,Johar Town,150.0,13.4,41.3,1.63,0.0
2023-11-30,Gulberg,134.5,19.1,78.8,1.94,1.4
2023-01-14,DHA,133.9,15.9,60.8,1.5,0.0
2024-10-07,Johar Town,106.0,25.7,66.6,3.38,0.0
2023-02-27,Township,97.1,11.0,38.3,6.1,0.0
2024-02-12,TOWNSHIP,103.6,10.6,52.2,10.21,0.0
2024-04-13, DHA ,69.9,24.2,44.0,1.18,0.0
2024-09-24,Johar Town,88.8,28.1,70.5,0.44,0.0
2024-01-16,Gulberg,130.6,15.0,59.5,2.98,1.0
2023-11-20,Johar Town,134.8,12.9,78.0,2.02,0.9
2024-06-07,Walled City,84.6,30.7,50.7,0.39,0.0
2023-03-09,Gulberg,101.8,11.5,30.8,1.83,0.0
2024-04-06,DHA,85.3,25.7,39.7,3.82,0.0
2023-02-14,Johar Town,116.3,12.8,53.5,3.32,0.0
2024-04-22,Gulberg,59.4,25.2,22.7,1.74,3.9
2023-04-08,Walled City,119.3,24.4,19.5,1.07,0.0
2024-12-11,Walled City,185.9,8.2,74.6,3.13,0.0
2023-12-25,Johar Town,140.0,10.5,60.1,6.5,0.0
2024-03-17,Township,129.9,19.9,43.9,2.9,0.0
2023-04-25,Walled City,122.0,28.2,40.0,2.48,0.0
2023-07-28,Walled City,68.4,36.9,61.6,1.11,0.0
2024-07-04,Township,68.4,30.1,39.8,2.69,0.5
2024-03-01,Gulberg,125.8,17.7,25.0,0.85,0.0
2023-05-21,DHA,,30.3,44.5,5.39,0.0
2024-12-29,DHA,146.6,18.0,54.9,1.1,0.0
2023-07-27,Gulberg,12.0,35.6,47.5,0.73,0.0
2024-08-25,Township,85.4,31.6,74.5,0.32,0.0
2023-07-19,Gulberg,43.3,34.9,53.4,,0.0
2024-11-10,Walled City,124.7,17.8,75.2,1.06,0.2
2024-08-14,Johar Town,19.3,31.2,55.0,3.5,7.3
2023-05-31,Township,,33.5,35.6,0.93,1.3
2023-05-24,Gulberg,47.9,34.1,38.6,3.43,0.0
2023-11-07,DHA,,21.4,79.5,2.49,0.0
2023-04-29,DHA,60.6,27.2,37.5,1.23,0.0
2024-08-25,Walled City,87.4,33.3,68.8,3.17,0.0
2023-09-07,Gulberg,51.2,29.0,70.7,0.79,0.3
2023-04-22,Johar Town,72.6,31.2,25.0,1.12,0.0
2023-06-12,Johar Town,32.3,35.5,43.5,1.7,0.0
2024-12-24,Township,167.3,8.5,56.5,4.58,0.0
2023-07-14,Johar Town,37.3,35.6,65.7,1.75,1.8
2024-02-05,Johar Town,157.8,11.0,53.0,0.98,0.0
2024-02-22,Gulberg,136.7,16.2,37.6,2.73,9.1
2024-08-14,Walled City,53.8,30.7,60.9,6.55,0.0
2024-07-09,Johar Town,50.5,35.4,57.5,,0.0
2024-03-12,Johar Town,102.4,18.5,48.0,7.4,0.0
2023-01-19,Johar Town,145.3,11.9,56.2,0.77,0.0
2024-09-29,DHA,74.1,30.3,75.7,0.73,3.2
2023-05-08,JOHAR TOWN,54.3,33.7,48.6,3.87,0.0
2023-02-07,Walled City,166.7,13.3,52.2,3.17,0.6
2023-09-14,Walled City,83.7,28.0,59.9,2.02,0.8
2024-09-11,DHA,77.2,30.6,91.6,2.94,0.0
2024-02-02,Township,152.5,11.8,59.4,2.88,0.0
2023-03-02,DHA,73.0,17.0,44.6,4.49,0.0
2023-09-22,Johar Town,79.4,30.5,60.4,2.45,0.0
2023-03-01,Johar Town,110.0,20.1,50.0,0.73,0.0
2023-01-24,DHA,117.8,10.7,53.0,1.35,0.0
2024-06-18,Johar Town,31.4,37.6,44.9,2.65,1.2
2023-03-13,Walled City,,16.7,31.0,0.21,0.0
2023-07-01,Township,34.5,37.1,50.7,5.53,5.9
2023-11-23,Gulberg,108.7,14.8,74.6,10.46,0.0
2024-11-07,DHA,95.3,19.8,73.7,3.55,0.0
2023-03-25,Gulberg,48.7,21.3,25.1,6.49,0.0
2023-02-04,Township,133.5,7.6,59.3,4.17,0.0
2023-07-12,Johar Town,,34.8,61.6,4.95,0.0
2024-09-30,Walled City,102.7,21.6,75.2,9.09,0.0
2023-04-13,Gulberg,72.5,21.7,27.8,3.99,0.0
2023-05-27,Gulberg,69.1,26.4,36.3,0.22,0.0
2024-02-07, Township ,132.6,17.2,58.7,4.87,0.0
2023-10-25,Johar Town,,20.3,68.2,4.2,0.0
2024-01-30,Gulberg,146.2,14.5,48.7,4.03,0.0
2024-02-12,Walled City,190.6,16.8,40.6,1.0,0.0
2023-10-30,Walled City,141.3,19.0,80.4,3.89,0.0
2023-09-23,Johar Town,54.3,29.3,71.7,1.1,0.0
2024-08-02,Walled City,53.3,33.2,45.4,5.2,0.0
2024-05-05,Township,100.3,29.2,51.6,1.47,0.0
2024-06-03,Johar Town,57.0,33.1,36.6,3.52,0.0
2023-11-03,Walled City,152.5,17.3,82.4,3.61,0.9
2024-01-25,Johar Town,130.9,10.7,52.0,3.9,0.0
2024-07-11,Township,71.0,33.8,57.5,2.62,0.0
2023-11-18,Gulberg,152.9,16.5,81.1,3.28,0.0
2023-04-22,Gulberg,60.8,30.5,37.1,6.54,0.0
2024-08-11,Gulberg,32.4,35.3,66.2,,0.0
2024-10-03,DHA,76.3,23.4,75.9,3.01,0.3
2024-12-25,Walled City,217.3,11.4,64.2,3.53,0.0
2023-01-31,Johar Town,125.8,12.1,33.1,4.44,0.0
2024-01-21,Johar Town,138.1,5.6,54.1,0.11,0.0
2023-01-17,DHA,109.9,11.2,,4.33,4.9
2023-06-17,Johar Town,9.5,39.3,32.3,3.34,8.3
2023-05-17,Gulberg,54.0,32.6,28.0,1.45,0.0
2024-03-03,Township,142.3,12.6,45.9,1.75,3.1
2024-10-15,Gulberg,109.0,25.6,78.4,1.84,0.0
2023-06-11,Johar Town,8.0,37.4,42.6,1.69,0.0
2023-07-21,Johar Town,37.1,39.4,62.1,,7.3
2024-03-25,Walled City,125.1,19.1,49.8,2.74,0.0
2023-11-16,Walled City,153.4,16.3,78.2,3.16,0.0
2023-06-23,Walled City,74.4,32.6,43.3,1.59,0.0
2023-11-13,Township,134.2,15.0,66.9,5.21,0.0
2024-03-04,Johar Town,118.3,20.1,43.5,5.14,0.0
2024-07-03,Walled City,57.2,36.6,55.9,6.84,0.0
2023-03-10,DHA,80.5,14.9,54.2,8.71,0.0
2023-07-19,Township,,40.0,51.8,2.25,0.3
2023-01-03,DHA,135.0,6.0,60.5,3.33,0.0
2024-02-18,DHA,118.1,19.9,49.7,1.64,0.0
2023-08-09,Gulberg,35.7,31.0,63.4,4.48,0.0
2024-02-16,Johar Town,124.5,15.2,,3.57,0.0
2023-07-16,Township,25.1,36.2,52.5,2.06,12.4
2023-08-22,Johar Town,43.9,25.4,58.4,2.65,0.8
2024-12-23,Township,150.8,10.0,58.1,1.14,0.0
2023-07-23,Johar Town,10.9,31.4,57.3,3.93,1.0
2024-07-06,Johar Town,41.2,37.1,51.7,2.7,0.0
2024-04-28,DHA,72.3,32.5,41.7,1.69,0.0
2024-03-27,Johar Town,97.6,23.8,39.6,3.72,0.0
2024-06-17,Gulberg,58.8,31.5,,2.76,0.0
2024-10-25,Johar Town,63.8,20.7,84.3,7.21,0.0
2024-08-29,Gulberg,94.1,31.8,68.6,3.21,0.0
2023-03-16,Gulberg,113.0,14.3,35.9,2.88,0.0
2023-10-30,DHA,94.4,20.9,75.2,1.46,0.0
2024-10-10,Gulberg,48.9,15.3,66.8,13.22,0.0
2024-02-25,Johar Town,146.2,18.2,51.3,2.8,0.0
2024-08-14,Township,74.1,33.8,49.3,2.9,3.8
2023-04-25,DHA,41.0,25.4,26.3,5.14,0.0
2024-12-14,DHA,108.3,8.2,76.2,7.75,0.0
2023-04-24,Gulberg,74.0,26.3,26.4,2.37,0.0
2024-09-05,Johar Town,77.1,30.1,59.1,0.46,10.0
2023-09-13,Township,78.1,30.6,78.9,3.61,0.2
2024-09-18,Walled City,133.3,26.8,86.2,1.01,0.0
2023-01-17,Township,137.6,13.8,58.3,3.58,0.0
2024-02-06,DHA,117.5,14.5,36.5,0.82,0.0
2023-08-11,Gulberg,55.8,33.8,67.1,1.46,1.6
2024-06-02,Gulberg,32.0,31.6,41.4,1.56,0.4
2024-09-09,Township,80.4,25.7,81.8,2.34,0.0
2023-02-10,DHA,,8.9,55.3,0.11,0.0
2023-12-17,Johar Town,,10.1,54.4,2.74,0.0
2023-07-23,DHA,8.0,37.3,71.4,2.47,5.0
2023-04-04,DHA,8.3,25.6,34.6,16.23,0.0
2024-05-06,Johar Town,27.6,24.8,39.0,8.65,0.0
2024-01-24,Township,166.3,15.2,60.1,3.14,0.0
2023-02-05,Gulberg,121.6,10.7,48.0,0.43,0.0
2023-04-10,Township,84.8,25.4,32.9,2.2,0.2
2024-11-10,DHA,136.1,21.1,81.8,0.87,0.0
2024-09-07,Johar Town,48.7,33.0,67.1,3.89,0.0
2023-10-27,DHA,96.3,20.7,,6.48,0.0
2024-02-18,Johar Town,115.3,16.4,45.8,1.63,0.3
2023-12-14,Gulberg,117.3,10.8,62.7,6.44,0.0
2023-06-17,Gulberg,49.0,32.1,43.9,0.54,0.0
2023-12-27,Walled City,116.1,11.1,,10.01,0.0
2023-04-27,Gulberg,59.3,26.9,30.6,3.22,0.0
2024-06-17,DHA,8.5,32.8,35.0,1.74,1.4
2024-11-30,DHA,141.5,15.8,71.3,1.07,4.6
2024-06-14,Gulberg,29.8,34.7,53.3,5.07,0.0
2024-10-25,Township,122.9,18.5,76.3,5.0,0.0
2023-06-12,Walled City,77.9,35.9,44.9,1.73,0.0
2023-11-17,Gulberg,139.1,17.0,47.9,0.8,0.0
2023-10-25,Township,120.8,21.1,71.3,3.74,0.0
2024-03-20,DHA,98.8,19.4,46.3,0.6,0.0
2024-09-13,Walled City,101.6,26.5,65.2,0.33,2.0
2023-05-01,DHA,13.7,31.5,26.2,4.26,0.0
2023-07-28,DHA,8.0,30.1,43.8,5.05,0.0
2024-04-18,Gulberg,,26.3,34.6,0.19,0.0
2023-08-04,Johar Town,22.0,39.0,57.1,2.27,0.0
2024-05-26,Johar Town,15.0,29.7,38.7,2.66,0.1
2023-04-06,Johar Town,90.3,25.3,40.1,4.69,0.0
2024-08-04,DHA,8.0,32.2,66.5,2.9,3.1
2023-04-13,Walled City,,22.3,40.0,2.23,0.0
2024-09-28,Johar Town,86.9,25.3,75.4,3.49,0.0
2023-05-22,Walled City,88.6,33.4,48.8,2.55,0.0
2024-03-02,Johar Town,106.3,17.8,55.1,10.27,0.0
2023-10-29,DHA,86.2,18.8,72.6,1.01,0.0
2023-08-16,Gulberg,44.1,42.4,50.1,3.39,0.0
2023-01-10,Johar Town,118.2,11.3,44.3,3.55,0.0
2024-04-13,Johar Town,81.4,21.0,44.4,7.33,0.0
2024-03-07,DHA,94.8,16.2,40.2,4.98,0.6
2023-11-14,DHA,88.4,11.7,68.3,4.4,0.0
2023-10-22,Township,103.6,23.1,60.1,6.31,0.0
2023-12-01,Walled City,148.5,17.9,54.9,1.99,0.0
2023-07-13,Gulberg,45.3,37.4,49.9,1.75,0.0
2023-09-26,DHA,58.5,28.6,74.4,2.47,0.0
2023-03-23,Gulberg,99.2,20.1,39.8,2.77,0.0
2023-03-16,Walled City,171.9,18.3,47.1,1.93,0.0
2024-10-29,DHA,109.1,23.6,76.5,2.19,0.0
2024-07-22,DHA,12.6,37.5,63.5,7.46,0.0
2024-06-28,DHA,13.7,42.3,57.2,1.43,0.0
2023-03-07,Johar Town,116.9,16.1,42.0,2.42,0.0
2023-03-21,Johar Town,67.8,16.6,38.3,5.38,0.0
2023-01-15,DHA,134.8,13.9,64.6,0.95,0.0
2024-10-30,Gulberg,104.5,20.2,97.4,3.34,0.0
2023-03-04,Gulberg,135.5,12.7,44.0,1.04,0.4
2023-11-06,DHA,91.2,14.7,69.3,2.94,0.0
2023-04-29,Township,87.1,24.7,33.4,5.65,0.0
2023-10-20,Walled City,120.3,16.8,75.7,7.35,0.0
2023-01-16,DHA,137.1,15.0,66.7,3.65,0.0
2024-12-04,Township,154.5,17.9,,1.61,0.0
2024-12-30,Johar Town,151.8,6.1,66.5,2.12,0.0
2024-08-27, Walled City ,87.4,33.6,71.2,,0.6
2024-02-29,DHA,96.3,18.6,37.0,,0.0
2023-09-15,Walled City,100.2,25.1,75.9,3.02,0.0
2023-06-17,DHA,37.9,29.4,39.9,1.66,0.0
2023-08-23,Johar Town,59.9,32.5,66.8,4.48,0.0
2023-02-10,Gulberg,151.8,18.5,50.2,1.38,0.0
2023-08-31,DHA,,28.4,69.2,5.54,1.0
2023-11-29,Walled City,167.4,19.0,79.8,3.06,0.0
2024-09-15,Johar Town,50.7,28.3,77.2,5.29,0.0
2023-11-08,Gulberg,94.4,21.1,84.1,8.28,0.0
2023-06-19,DHA,27.3,35.9,43.1,1.61,0.0
2023-12-23, Walled City ,184.6,16.8,69.7,2.57,0.0
2024-11-26,Township,162.1,14.5,69.5,2.56,0.0
2024-06-24,DHA,29.2,37.7,46.4,4.12,0.1
2023-12-24,Gulberg,125.0,14.1,65.1,2.98,0.0
2024-05-10,Walled City,88.5,34.4,43.1,4.01,0.0
2023-02-25,Walled City,145.5,12.3,40.2,2.57,0.0
2024-01-01,DHA,153.1,9.7,67.1,0.53,0.0
2023-05-09,Gulberg,70.9,28.8,44.6,1.5,0.0
2023-10-06,Township,83.8,22.7,77.6,5.89,0.3
2023-12-18,DHA,120.8,13.8,77.1,2.98,0.0
2024-08-15,Johar Town,80.5,29.2,66.5,0.8,0.0
2024-10-19,Gulberg,74.2,19.0,66.2,7.58,0.0
2024-05-30,Township,46.0,35.9,28.7,1.1,1.2
2024-05-09,Walled City,82.1,31.4,41.0,2.21,0.0
2023-07-21,Gulberg,24.3,33.2,73.5,5.3,0.0
2024-07-19,Walled City,-999.0,35.8,53.5,8.24,0.0
2024-11-21,Township,107.5,13.4,69.6,7.69,0.0
2024-03-20,Walled City,148.8,20.5,33.9,3.45,0.0
2024-11-19,Johar Town,144.3,16.0,65.8,2.11,0.0
2023-02-21,Johar Town,144.5,14.4,47.4,1.34,0.0
2024-12-26,Johar Town,164.1,18.7,59.7,0.76,0.0
2024-08-16,Gulberg,45.1,43.4,55.0,1.48,0.0
2023-08-28,Township,73.9,33.1,68.8,5.99,0.0
2023-07-22,Gulberg,37.6,36.9,67.2,3.06,0.0
2024-03-09,Walled City,121.6,16.8,31.4,9.12,0.0
2024-05-27,DHA,32.1,34.2,36.5,1.51,0.0
2023-11-02,Johar Town,123.9,20.5,60.1,0.2,0.0
2023-07-26,DHA,24.5,39.5,54.6,1.34,0.0
2023-06-02,Johar Town,17.1,29.7,49.8,7.6,0.0
2023-01-26,Johar Town,141.7,6.1,74.5,3.11,0.0
2024-06-02,DHA,13.7,31.7,41.0,1.78,0.0
2024-03-26,Walled City,113.3,20.3,45.3,6.13,0.0
2024-12-04,Johar Town,140.7,13.5,65.3,2.76,0.0
2024-04-01,Township,90.8,21.4,26.4,1.97,0.0
2023-12-18,Gulberg,123.9,10.7,71.2,1.38,0.0
2023-10-21,DHA,59.7,28.7,70.1,9.9,0.0
2023-05-14,DHA,48.6,26.9,43.9,4.41,0.0
2023-02-12,Gulberg,141.9,14.8,46.9,2.11,0.0
2023-08-16,Johar Town,40.3,33.3,57.5,0.32,0.0
2024-06-26,Township,44.9,33.2,43.9,4.21,0.0
2024-07-28,Gulberg,16.7,38.0,59.0,1.97,0.0
2024-04-03,DHA,78.3,21.4,45.6,3.53,0.0
2023-09-08,Walled City,79.0,28.4,67.2,3.33,3.2
2023-05-06,Township,88.6,27.0,33.7,2.25,0.0
2024-10-09,DHA,88.6,24.5,70.4,2.52,0.0
2024-08-08,DHA,40.2,36.0,55.5,2.32,6.0
2023-12-13,DHA,98.3,10.9,57.7,,0.0
2023-06-02,Walled City,77.3,35.7,41.9,1.41,0.4
2024-03-12,DHA,100.9,18.5,39.2,1.35,0.0
2024-01-20,DHA,113.0,14.5,51.4,6.37,0.0
2023-05-25,Township,63.0,37.8,40.7,2.15,2.1
2023-04-14,Gulberg,85.1,24.2,25.3,0.57,0.0
2024-02-11,Johar Town,124.7,12.2,38.6,3.93,0.0
2024-08-27,Gulberg,57.8,30.0,81.1,2.3,0.0
2024-09-11,Walled City,109.2,27.5,78.1,5.06,0.0
2024-05-17,Township,73.2,30.1,25.4,3.91,0.0
2024-02-07,Walled City,176.9,15.5,,1.06,0.0
2024-12-03,Township,170.9,14.7,73.5,1.95,0.0
2024-01-20,Gulberg,128.5,11.1,46.9,2.33,0.0
2023-06-12,Township,58.7,33.4,35.9,4.47,0.0
2023-02-26,Gulberg,78.4,11.1,36.1,3.68,0.0
2024-12-12,Gulberg,147.2,16.9,62.7,2.57,0.0
2023-12-22,Gulberg,93.8,7.4,62.1,8.3,1.2
2024-01-16,DHA,141.0,12.1,,1.48,0.0
2023-10-15,Township,93.7,22.2,73.0,2.77,0.0
2023-11-08,Walled City,146.5,24.0,76.3,3.06,0.0
2023-11-04,Gulberg,115.3,15.9,60.3,2.7,0.0
2023-03-24,Township,121.8,21.2,30.7,3.61,0.0
2023-02-11,Gulberg,134.6,14.7,50.7,0.44,0.7
2024-12-03,DHA,128.8,15.3,66.3,4.37,0.0
2024-11-05,Township,129.1,18.8,82.5,1.99,1.3
2023-08-08,DHA,12.3,34.8,69.2,2.31,0.0
2023-06-01,Township,92.0,31.7,52.9,1.44,0.0
2024-12-25,DHA,133.4,12.7,60.2,0.91,0.0
2024-11-29,Gulberg,145.6,12.6,74.5,,0.0
2024-12-30,Walled City,172.5,11.2,69.6,1.46,0.0
2023-08-13,Johar Town,19.6,34.2,67.8,3.77,0.0
2024-08-12, DHA ,20.2,32.7,55.2,1.02,5.8
2023-11-15,Walled City,159.7,18.1,70.6,1.49,0.0
2023-08-04,Gulberg,10.3,34.4,,4.16,0.0
2024-10-01,Township,99.2,20.4,78.5,1.47,0.0
2023-04-15,DHA,50.1,22.0,20.5,2.98,0.1
2024-12-22,Walled City,175.6,9.8,57.3,4.44,0.0
2023-05-11,Johar Town,51.7,30.4,39.8,4.34,0.0
2023-02-24,DHA,112.5,14.9,38.7,0.46,0.0
2023-11-01,DHA,123.7,24.0,75.7,2.14,0.0
2023-08-11,Johar Town,35.7,36.4,65.5,3.31,0.0
2023-11-03,Township,98.3,16.1,56.8,5.57,0.0
2023-02-18,DHA,123.2,14.1,56.6,1.3,0.0
2024-02-16,Gulberg,141.2,17.2,39.5,3.16,0.0
2023-04-25,Johar Town,71.0,31.0,18.8,2.1,0.0
2024-07-24,Township,60.4,36.1,55.4,1.52,0.0
2024-07-19,Township,56.7,33.9,55.7,2.41,0.0
2024-11-27,DHA,132.0,12.0,60.0,3.21,0.0
2024-09-08,Walled City,101.3,29.2,88.4,0.8,0.0
2024-08-11,Walled City,98.2,33.1,63.3,3.99,0.0
2023-01-28,Township,161.6,16.1,38.7,2.73,0.0
2024-12-17,DHA,149.9,14.4,64.0,2.03,0.0
2024-08-09,Township,68.3,33.1,67.2,2.01,0.0
2023-03-15,Gulberg,109.3,14.3,14.8,1.69,0.0
2023-01-26,Gulberg,142.0,13.0,64.7,3.01,0.0
2024-01-31,Walled City,158.6,16.1,45.3,5.41,0.3
2024-01-31,Township,126.7,10.3,49.9,6.78,0.0
2024-02-13,Township,140.1,12.9,40.7,1.44,0.0
2024-05-20,Gulberg,67.5,37.9,29.8,3.11,0.0
2023-04-09,DHA,64.3,27.4,31.8,1.67,0.0
2023-01-04,Johar Town,136.8,8.5,46.4,1.88,0.0
2024-01-25,Township,190.8,13.1,59.2,0.52,0.0
2024-03-13,Walled City,154.7,19.4,32.4,1.59,0.0
2024-08-09,Gulberg,32.6,35.9,70.9,4.13,2.7
2024-11-02,Johar Town,77.9,16.8,60.8,9.32,0.0
2024-09-03,Gulberg,55.0,32.1,73.6,2.28,0.0
2023-12-25,Township,147.7,8.6,66.0,2.91,0.0
2023-03-15,DHA,87.8,22.3,,2.72,0.1
2024-11-08,Township,115.9,20.5,69.7,10.53,0.0
2023-12-15, Gulberg ,158.5,14.1,70.6,1.2,0.0
2023-06-04,Township,53.3,33.0,41.8,1.76,0.7
2024-10-28, Walled City ,119.5,17.6,65.6,7.94,0.0
2024-08-04,Walled City,68.4,37.0,52.7,0.99,0.0
2023-02-21,Township,134.1,13.8,37.0,5.4,0.0
2023-09-30,Walled City,123.7,22.6,77.2,0.6,0.0
2023-08-17,Johar Town,46.7,37.3,71.6,1.13,0.0
2024-09-21,Gulberg,81.4,28.2,73.5,1.55,0.0
2024-02-13,Gulberg,138.2,11.6,52.7,1.67,0.0
2023-06-14,Gulberg,8.0,35.6,39.2,4.38,5.0
2024-12-19,Johar Town,132.9,12.3,71.1,5.69,0.0
2024-05-22,DHA,32.1,37.7,50.0,0.23,0.0
2023-07-07,DHA,17.6,39.7,46.9,3.42,0.0
2023-03-12, Walled City ,119.7,16.0,40.6,5.23,0.0
2023-12-23,Township,177.4,16.0,53.9,1.64,0.0
2024-08-17,Walled City,76.9,33.0,57.6,2.74,0.0
2024-09-19,Walled City,,32.5,76.5,6.69,0.0
2023-11-17,Johar Town,147.7,16.2,86.1,0.7,0.0
2024-08-29,Johar Town,71.5,33.1,83.1,1.08,0.1
2023-10-20,DHA,92.6,23.5,82.0,2.28,0.0
2023-10-22,Gulberg,104.7,22.0,80.0,2.95,0.0
2023-08-23,Township,42.8,32.9,85.0,4.19,0.0
2023-12-27,DHA,135.6,11.4,57.5,1.55,0.0
2024-02-04,Gulberg,145.2,16.1,56.8,1.09,0.0
2024-06-12,Gulberg,39.9,33.9,38.3,2.32,0.5
2024-05-21,DHA,43.2,29.0,42.5,5.17,0.0
